session_id,repetition_no,time_seconds,percent,angle
131,2,2.732598,99.0,15.115707
131,2,2.7602,100.0,15.94
131,3,0.0,0.0,15.94
131,3,0.027602,1.0,16.323883
131,3,0.055204,2.0,16.707763
131,3,0.082806,3.0,17.091647
131,3,0.110408,4.0,17.47553
131,3,0.13801,5.0,17.85941
131,3,0.165612,6.0,18.859975
131,3,0.193214,7.0,20.110074
131,3,0.220816,8.0,21.429945
131,3,0.248418,9.0,22.882777
131,3,0.27602,10.0,24.335594
131,3,0.303622,11.0,25.788426
131,3,0.331224,12.0,27.241258
131,3,0.358826,13.0,28.733707
131,3,0.386428,14.0,32.578065
131,3,0.41403,15.0,36.422423
131,3,0.441632,16.0,40.231163
131,3,0.469234,17.0,42.026085
131,3,0.496836,18.0,43.821008
131,3,0.524438,19.0,45.615914
131,3,0.55204,20.0,47.410837
131,3,0.579642,21.0,50.01005
131,3,0.607244,22.0,54.659529
131,3,0.634846,23.0,59.309008
131,3,0.662448,24.0,63.958442
131,3,0.69005,25.0,66.778554
131,3,0.717652,26.0,69.050785
131,3,0.745254,27.0,71.322994
131,3,0.772856,28.0,73.595225
131,3,0.800458,29.0,75.867456
131,3,0.82806,30.0,78.74394
131,3,0.855662,31.0,81.623807
131,3,0.883264,32.0,84.375605
131,3,0.910866,33.0,85.529521
131,3,0.938468,34.0,86.683437
131,3,0.96607,35.0,87.837343
131,3,0.993672,36.0,88.991259
131,3,1.021274,37.0,90.236612
131,3,1.048876,38.0,91.696187
131,3,1.076478,39.0,93.155777
131,3,1.10408,40.0,94.346469
131,3,1.131682,41.0,95.013752
131,3,1.159284,42.0,95.681041
131,3,1.186886,43.0,96.34833
131,3,1.214488,44.0,97.015612
131,3,1.24209,45.0,97.544509
131,3,1.269692,46.0,97.982588
131,3,1.297294,47.0,98.240832
131,3,1.324896,48.0,98.026029
131,3,1.352498,49.0,97.811227
131,3,1.3801,50.0,97.596424
131,3,1.407702,51.0,97.38162
131,3,1.435304,52.0,97.166819
131,3,1.462906,53.0,96.464018
131,3,1.490508,54.0,94.707333
131,3,1.51811,55.0,92.950666
131,3,1.545712,56.0,91.037433
131,3,1.573314,57.0,88.885658
131,3,1.600916,58.0,86.733862
131,3,1.628518,59.0,84.582067
131,3,1.65612,60.0,82.430292
131,3,1.683722,61.0,77.785074
131,3,1.711324,62.0,71.858872
131,3,1.738926,63.0,65.932728
131,3,1.766528,64.0,61.223678
131,3,1.79413,65.0,57.034117
131,3,1.821732,66.0,52.844596
131,3,1.849334,67.0,48.655035
131,3,1.876936,68.0,44.465474
131,3,1.904538,69.0,39.497714
131,3,1.93214,70.0,33.223508
131,3,1.959742,71.0,26.949363
131,3,1.987344,72.0,22.336408
131,3,2.014946,73.0,20.079029
131,3,2.042548,74.0,17.821671
131,3,2.07015,75.0,15.564292
131,3,2.097752,76.0,13.306912
131,3,2.125354,77.0,12.47692
131,3,2.152956,78.0,12.32488
131,3,2.180558,79.0,12.172839
131,3,2.20816,80.0,12.0208
131,3,2.235762,81.0,11.86876
131,3,2.263364,82.0,11.181811
131,3,2.290966,83.0,10.462153
131,3,2.318568,84.0,9.742494
131,3,2.34617,85.0,9.367568
131,3,2.373772,86.0,8.998729
131,3,2.401374,87.0,8.62989
131,3,2.428976,88.0,8.37359
131,3,2.456578,89.0,8.265895
131,3,2.48418,90.0,8.1582
131,3,2.511782,91.0,8.050505
131,3,2.539384,92.0,7.94281
131,3,2.566986,93.0,7.895904
131,3,2.594588,94.0,7.875632
131,3,2.62219,95.0,7.85536
131,3,2.649792,96.0,7.825147
131,3,2.677394,97.0,7.79136
131,3,2.704996,98.0,7.757573
131,3,2.732598,99.0,7.723787
131,3,2.7602,100.0,7.69
133,1,0.0,0.0,4.23
133,1,0.027602,1.0,4.462886
133,1,0.055204,2.0,4.695771
133,1,0.082806,3.0,4.928658
133,1,0.110408,4.0,5.635597
133,1,0.13801,5.0,6.432545
133,1,0.165612,6.0,6.630146
133,1,0.193214,7.0,6.827745
133,1,0.220816,8.0,7.025346
133,1,0.248418,9.0,7.222945
133,1,0.27602,10.0,7.420545
133,1,0.303622,11.0,7.988067
133,1,0.331224,12.0,8.37558
133,1,0.358826,13.0,8.552089
133,1,0.386428,14.0,8.728596
133,1,0.41403,15.0,8.905105
133,1,0.441632,16.0,9.0392
133,1,0.469234,17.0,9.15415
133,1,0.496836,18.0,9.2691
133,1,0.524438,19.0,9.225875
133,1,0.55204,20.0,9.1475
133,1,0.579642,21.0,9.069125
133,1,0.607244,22.0,8.99075
133,1,0.634846,23.0,9.440226
133,1,0.662448,24.0,9.894799
133,1,0.69005,25.0,10.349375
133,1,0.717652,26.0,11.206009
133,1,0.745254,27.0,14.131995
133,1,0.772856,28.0,17.058005
133,1,0.800458,29.0,19.983991
133,1,0.82806,30.0,27.687
133,1,0.855662,31.0,34.466473
133,1,0.883264,32.0,37.922795
133,1,0.910866,33.0,41.379143
133,1,0.938468,34.0,44.835464
133,1,0.96607,35.0,49.081758
133,1,0.993672,36.0,53.973752
133,1,1.021274,37.0,58.865707
133,1,1.048876,38.0,62.608064
133,1,1.076478,39.0,65.724608
133,1,1.10408,40.0,68.841176
133,1,1.131682,41.0,71.957745
133,1,1.159284,42.0,75.644019
133,1,1.186886,43.0,79.429543
133,1,1.214488,44.0,83.215038
133,1,1.24209,45.0,86.990214
133,1,1.269692,46.0,90.343182
133,1,1.297294,47.0,93.696123
133,1,1.324896,48.0,97.049091
133,1,1.352498,49.0,101.481685
133,1,1.3801,50.0,105.845
133,1,1.407702,51.0,108.332108
133,1,1.435304,52.0,110.819196
133,1,1.462906,53.0,113.306304
133,1,1.490508,54.0,115.793392
133,1,1.51811,55.0,118.2805
133,1,1.545712,56.0,121.79642
133,1,1.573314,57.0,123.97756
133,1,1.600916,58.0,125.143473
133,1,1.628518,59.0,126.309377
133,1,1.65612,60.0,127.475289
133,1,1.683722,61.0,127.886984
133,1,1.711324,62.0,127.994966
133,1,1.738926,63.0,128.10295
133,1,1.766528,64.0,126.833445
133,1,1.79413,65.0,125.30565
133,1,1.821732,66.0,123.777855
133,1,1.849334,67.0,122.250072
133,1,1.876936,68.0,120.607445
133,1,1.904538,69.0,117.079725
133,1,1.93214,70.0,113.551978
133,1,1.959742,71.0,109.943685
133,1,1.987344,72.0,105.895333
133,1,2.014946,73.0,101.84695
133,1,2.042548,74.0,97.798599
133,1,2.07015,75.0,91.435
133,1,2.097752,76.0,85.863738
133,1,2.125354,77.0,82.140943
133,1,2.152956,78.0,78.418119
133,1,2.180558,79.0,74.695324
133,1,2.20816,80.0,70.576
133,1,2.235762,81.0,66.162603
133,1,2.263364,82.0,61.74924
133,1,2.290966,83.0,58.288283
133,1,2.318568,84.0,55.22906
133,1,2.34617,85.0,52.169812
133,1,2.373772,86.0,49.110565
133,1,2.401374,87.0,44.989093
133,1,2.428976,88.0,40.716671
133,1,2.456578,89.0,36.444282
133,1,2.48418,90.0,32.198077
133,1,2.511782,91.0,29.569492
133,1,2.539384,92.0,26.940927
133,1,2.566986,93.0,24.312342
133,1,2.594588,94.0,22.288739
133,1,2.62219,95.0,20.902
133,1,2.649792,96.0,20.567599
133,1,2.677394,97.0,20.233201
133,1,2.704996,98.0,19.898799
133,1,2.732598,99.0,19.564401
133,1,2.7602,100.0,19.23
133,2,0.0,0.0,19.23
133,2,0.027602,1.0,19.294369
133,2,0.055204,2.0,19.358739
133,2,0.082806,3.0,20.159347
133,2,0.110408,4.0,21.116072
133,2,0.13801,5.0,22.072785
133,2,0.165612,6.0,23.029499
133,2,0.193214,7.0,23.986224
133,2,0.220816,8.0,24.942937
133,2,0.248418,9.0,25.899662
133,2,0.27602,10.0,28.620164
133,2,0.303622,11.0,31.837723
133,2,0.331224,12.0,35.055319
133,2,0.358826,13.0,37.606667
133,2,0.386428,14.0,40.0807
133,2,0.41403,15.0,42.554706
133,2,0.441632,16.0,45.028711
133,2,0.469234,17.0,47.502745
133,2,0.496836,18.0,50.259992
133,2,0.524438,19.0,53.785016
133,2,0.55204,20.0,57.31
133,2,0.579642,21.0,60.834984
133,2,0.607244,22.0,64.360008
133,2,0.634846,23.0,67.884992
133,2,0.662448,24.0,71.230015
133,2,0.69005,25.0,74.452857
133,2,0.717652,26.0,77.675699
133,2,0.745254,27.0,80.898579
133,2,0.772856,28.0,84.121421
133,2,0.800458,29.0,88.570391
133,2,0.82806,30.0,93.735667
133,2,0.855662,31.0,97.43954
133,2,0.883264,32.0,99.702605
133,2,0.910866,33.0,101.965645
133,2,0.938468,34.0,104.22871
133,2,0.96607,35.0,106.49175
133,2,0.993672,36.0,108.75479
133,2,1.021274,37.0,110.509162
133,2,1.048876,38.0,112.159165
133,2,1.076478,39.0,113.809188
133,2,1.10408,40.0,115.459191
133,2,1.131682,41.0,117.109195
133,2,1.159284,42.0,118.759217
133,2,1.186886,43.0,120.044606
133,2,1.214488,44.0,120.782003
133,2,1.24209,45.0,121.519392
133,2,1.269692,46.0,122.25678
133,2,1.297294,47.0,122.214112
133,2,1.324896,48.0,122.08545
133,2,1.352498,49.0,121.956787
133,2,1.3801,50.0,121.828125
133,2,1.407702,51.0,121.699463
133,2,1.435304,52.0,121.333483
133,2,1.462906,53.0,120.15916
133,2,1.490508,54.0,118.984823
133,2,1.51811,55.0,117.8105
133,2,1.545712,56.0,116.636177
133,2,1.573314,57.0,114.825258
133,2,1.600916,58.0,111.225075
133,2,1.628518,59.0,107.784471
133,2,1.65612,60.0,105.368795
133,2,1.683722,61.0,102.95312
133,2,1.711324,62.0,100.537416
133,2,1.738926,63.0,98.121741
133,2,1.766528,64.0,95.706037
133,2,1.79413,65.0,93.290361
133,2,1.821732,66.0,90.874686
133,2,1.849334,67.0,87.34461
133,2,1.876936,68.0,81.033287
133,2,1.904538,69.0,75.352745
133,2,1.93214,70.0,72.108595
133,2,1.959742,71.0,68.864445
133,2,1.987344,72.0,65.620257
133,2,2.014946,73.0,62.376107
133,2,2.042548,74.0,59.131919
133,2,2.07015,75.0,55.459522
133,2,2.097752,76.0,51.331727
133,2,2.125354,77.0,47.203884
133,2,2.152956,78.0,43.076088
133,2,2.180558,79.0,39.274399
133,2,2.20816,80.0,36.32575
133,2,2.235762,81.0,33.377101
133,2,2.263364,82.0,30.428418
133,2,2.290966,83.0,27.479769
133,2,2.318568,84.0,24.531086
133,2,2.34617,85.0,21.66562
133,2,2.373772,86.0,18.854955
133,2,2.401374,87.0,16.044258
133,2,2.428976,88.0,13.233593
133,2,2.456578,89.0,10.422896
133,2,2.48418,90.0,7.612231
133,2,2.511782,91.0,6.668498
133,2,2.539384,92.0,5.975018
133,2,2.566986,93.0,5.281545
133,2,2.594588,94.0,4.588064
133,2,2.62219,95.0,3.894591
133,2,2.649792,96.0,4.425654
133,2,2.677394,97.0,5.001744
133,2,2.704996,98.0,5.577827
133,2,2.732598,99.0,6.153917
133,2,2.7602,100.0,6.73
133,3,0.0,0.0,6.73
133,3,0.027602,1.0,7.594298
133,3,0.055204,2.0,8.458589
133,3,0.082806,3.0,9.673317
133,3,0.110408,4.0,11.066287
133,3,0.13801,5.0,12.45927
133,3,0.165612,6.0,14.100609
133,3,0.193214,7.0,16.475696
133,3,0.220816,8.0,18.850804
133,3,0.248418,9.0,21.225891
133,3,0.27602,10.0,23.601
133,3,0.303622,11.0,27.036315
133,3,0.331224,12.0,31.029593
133,3,0.358826,13.0,35.022907
133,3,0.386428,14.0,39.016185
133,3,0.41403,15.0,43.020286
133,3,0.441632,16.0,47.201273
133,3,0.469234,17.0,51.382221
133,3,0.496836,18.0,55.563208
133,3,0.524438,19.0,59.853538
133,3,0.55204,20.0,67.206957
133,3,0.579642,21.0,73.479116
133,3,0.607244,22.0,76.857774
133,3,0.634846,23.0,80.236464
133,3,0.662448,24.0,83.615122
133,3,0.69005,25.0,86.993811
133,3,0.717652,26.0,90.3725
133,3,0.745254,27.0,93.751158
133,3,0.772856,28.0,99.466011
133,3,0.800458,29.0,104.486715
133,3,0.82806,30.0,107.038
133,3,0.855662,31.0,109.589285
133,3,0.883264,32.0,112.140545
133,3,0.910866,33.0,114.69183
133,3,0.938468,34.0,116.725517
133,3,0.96607,35.0,118.453095
133,3,0.993672,36.0,120.180673
133,3,1.021274,37.0,121.908235
133,3,1.048876,38.0,122.976725
133,3,1.076478,39.0,123.61555
133,3,1.10408,40.0,124.254381
133,3,1.131682,41.0,124.893212
133,3,1.159284,42.0,125.009278
133,3,1.186886,43.0,124.75047
133,3,1.214488,44.0,124.491665
133,3,1.24209,45.0,124.232857
133,3,1.269692,46.0,123.932907
133,3,1.297294,47.0,121.88469
133,3,1.324896,48.0,119.836453
133,3,1.352498,49.0,117.788236
133,3,1.3801,50.0,115.74
133,3,1.407702,51.0,110.699781
133,3,1.435304,52.0,106.109841
133,3,1.462906,53.0,102.701729
133,3,1.490508,54.0,99.293649
133,3,1.51811,55.0,95.885537
133,3,1.545712,56.0,92.477425
133,3,1.573314,57.0,87.690471
133,3,1.600916,58.0,82.127338
133,3,1.628518,59.0,76.564257
133,3,1.65612,60.0,71.2945
133,3,1.683722,61.0,67.007559
133,3,1.711324,62.0,62.720658
133,3,1.738926,63.0,58.433717
133,3,1.766528,64.0,54.146816
133,3,1.79413,65.0,50.146818
133,3,1.821732,66.0,46.313771
133,3,1.849334,67.0,42.480759
133,3,1.876936,68.0,38.647712
133,3,1.904538,69.0,34.8147
133,3,1.93214,70.0,32.675429
133,3,1.959742,71.0,30.542678
133,3,1.987344,72.0,28.409947
133,3,2.014946,73.0,26.277196
133,3,2.042548,74.0,23.894498
133,3,2.07015,75.0,21.945427
133,3,2.097752,76.0,21.324754
133,3,2.125354,77.0,20.704087
133,3,2.152956,78.0,20.083413
133,3,2.180558,79.0,19.462746
133,3,2.20816,80.0,18.842073
133,3,2.235762,81.0,18.2214
133,3,2.263364,82.0,17.136002
133,3,2.290966,83.0,16.183332
133,3,2.318568,84.0,15.700002
133,3,2.34617,85.0,15.216667
133,3,2.373772,86.0,14.733332
133,3,2.401374,87.0,14.250001
133,3,2.428976,88.0,13.725598
133,3,2.456578,89.0,12.646804
133,3,2.48418,90.0,11.568
133,3,2.511782,91.0,10.653249
133,3,2.539384,92.0,10.414
133,3,2.566986,93.0,10.17475
133,3,2.594588,94.0,9.935501
133,3,2.62219,95.0,9.69625
133,3,2.649792,96.0,9.6468
133,3,2.677394,97.0,9.7251
133,3,2.704996,98.0,9.8034
133,3,2.732598,99.0,9.8817
133,3,2.7602,100.0,9.96
134,1,0.0,0.0,4.26
134,1,0.027602,1.0,4.349112
134,1,0.055204,2.0,4.438225
134,1,0.082806,3.0,4.527337
134,1,0.110408,4.0,4.58
134,1,0.13801,5.0,4.58
134,1,0.165612,6.0,4.58
134,1,0.193214,7.0,4.58
134,1,0.220816,8.0,4.557219
134,1,0.248418,9.0,4.529372
134,1,0.27602,10.0,4.501524
134,1,0.303622,11.0,4.491717
134,1,0.331224,12.0,4.543317
134,1,0.358826,13.0,4.594918
134,1,0.386428,14.0,4.646518
134,1,0.41403,15.0,4.715147
134,1,0.441632,16.0,4.874992
134,1,0.469234,17.0,5.034838
134,1,0.496836,18.0,5.14763
134,1,0.524438,19.0,5.22804
134,1,0.55204,20.0,5.30845
134,1,0.579642,21.0,5.38886
134,1,0.607244,22.0,5.670856
134,1,0.634846,23.0,6.164038
134,1,0.662448,24.0,6.657219
134,1,0.69005,25.0,7.1504
134,1,0.717652,26.0,7.643581
134,1,0.745254,27.0,9.445423
134,1,0.772856,28.0,13.589874
134,1,0.800458,29.0,18.105123
134,1,0.82806,30.0,22.721792
134,1,0.855662,31.0,27.338462
134,1,0.883264,32.0,31.486961
134,1,0.910866,33.0,35.441669
134,1,0.938468,34.0,39.396378
134,1,0.96607,35.0,43.351087
134,1,0.993672,36.0,48.288266
134,1,1.021274,37.0,53.871524
134,1,1.048876,38.0,59.269255
134,1,1.076478,39.0,62.293158
134,1,1.10408,40.0,65.31706
134,1,1.131682,41.0,68.340962
134,1,1.159284,42.0,71.364865
134,1,1.186886,43.0,75.66553
134,1,1.214488,44.0,80.007669
134,1,1.24209,45.0,83.197405
134,1,1.269692,46.0,86.282224
134,1,1.297294,47.0,89.367043
134,1,1.324896,48.0,92.451862
134,1,1.352498,49.0,96.23647
134,1,1.3801,50.0,100.182476
134,1,1.407702,51.0,104.128482
134,1,1.435304,52.0,107.541819
134,1,1.462906,53.0,109.084228
134,1,1.490508,54.0,110.626638
134,1,1.51811,55.0,112.169047
134,1,1.545712,56.0,113.86291
134,1,1.573314,57.0,116.692691
134,1,1.600916,58.0,119.522472
134,1,1.628518,59.0,122.259622
134,1,1.65612,60.0,122.754265
134,1,1.683722,61.0,123.248908
134,1,1.711324,62.0,123.743551
134,1,1.738926,63.0,124.238199
134,1,1.766528,64.0,123.310572
134,1,1.79413,65.0,122.285223
134,1,1.821732,66.0,121.023018
134,1,1.849334,67.0,119.358776
134,1,1.876936,68.0,117.694533
134,1,1.904538,69.0,116.03029
134,1,1.93214,70.0,113.890894
134,1,1.959742,71.0,110.445449
134,1,1.987344,72.0,107.085009
134,1,2.014946,73.0,104.03535
134,1,2.042548,74.0,100.985692
134,1,2.07015,75.0,97.936033
134,1,2.097752,76.0,94.731095
134,1,2.125354,77.0,89.654476
134,1,2.152956,78.0,84.577857
134,1,2.180558,79.0,79.501237
134,1,2.20816,80.0,75.30056
134,1,2.235762,81.0,72.027647
134,1,2.263364,82.0,68.754734
134,1,2.290966,83.0,65.481821
134,1,2.318568,84.0,61.575774
134,1,2.34617,85.0,56.780416
134,1,2.373772,86.0,51.985058
134,1,2.401374,87.0,48.638079
134,1,2.428976,88.0,45.544897
134,1,2.456578,89.0,42.451741
134,1,2.48418,90.0,39.358585
134,1,2.511782,91.0,35.746895
134,1,2.539384,92.0,31.926203
134,1,2.566986,93.0,29.583496
134,1,2.594588,94.0,27.999663
134,1,2.62219,95.0,26.415831
134,1,2.649792,96.0,24.831998
134,1,2.677394,97.0,23.616553
134,1,2.704996,98.0,22.694369
134,1,2.732598,99.0,21.772184
134,1,2.7602,100.0,20.85
134,2,0.0,0.0,20.85
134,2,0.027602,1.0,21.147001
134,2,0.055204,2.0,21.444001
134,2,0.082806,3.0,21.740999
134,2,0.110408,4.0,22.037999
134,2,0.13801,5.0,22.335
134,2,0.165612,6.0,23.473756
134,2,0.193214,7.0,25.072846
134,2,0.220816,8.0,26.671916
134,2,0.248418,9.0,28.271006
134,2,0.27602,10.0,29.870095
134,2,0.303622,11.0,31.840273
134,2,0.331224,12.0,34.51988
134,2,0.358826,13.0,37.199453
134,2,0.386428,14.0,39.87906
134,2,0.41403,15.0,42.558667
134,2,0.441632,16.0,45.238273
134,2,0.469234,17.0,48.491915
134,2,0.496836,18.0,53.201058
134,2,0.524438,19.0,57.910259
134,2,0.55204,20.0,62.619459
134,2,0.579642,21.0,66.301462
134,2,0.607244,22.0,69.127468
134,2,0.634846,23.0,71.953441
134,2,0.662448,24.0,74.779448
134,2,0.69005,25.0,77.605455
134,2,0.717652,26.0,80.431462
134,2,0.745254,27.0,83.137979
134,2,0.772856,28.0,85.688854
134,2,0.800458,29.0,88.23976
134,2,0.82806,30.0,90.568444
134,2,0.855662,31.0,92.569349
134,2,0.883264,32.0,94.570254
134,2,0.910866,33.0,96.571135
134,2,0.938468,34.0,98.57204
134,2,0.96607,35.0,100.572944
134,2,0.993672,36.0,102.573849
134,2,1.021274,37.0,104.574754
134,2,1.048876,38.0,106.575635
134,2,1.076478,39.0,108.316743
134,2,1.10408,40.0,109.487966
134,2,1.131682,41.0,110.659189
134,2,1.159284,42.0,111.580174
134,2,1.186886,43.0,112.000684
134,2,1.214488,44.0,112.421199
134,2,1.24209,45.0,112.841714
134,2,1.269692,46.0,113.26223
134,2,1.297294,47.0,113.652076
134,2,1.324896,48.0,113.060687
134,2,1.352498,49.0,112.469291
134,2,1.3801,50.0,111.877895
134,2,1.407702,51.0,111.167131
134,2,1.435304,52.0,109.953775
134,2,1.462906,53.0,108.740433
134,2,1.490508,54.0,107.527076
134,2,1.51811,55.0,106.31372
134,2,1.545712,56.0,105.100363
134,2,1.573314,57.0,103.887006
134,2,1.600916,58.0,102.673665
134,2,1.628518,59.0,101.460308
134,2,1.65612,60.0,96.315806
134,2,1.683722,61.0,91.987572
134,2,1.711324,62.0,89.971394
134,2,1.738926,63.0,87.955241
134,2,1.766528,64.0,85.939063
134,2,1.79413,65.0,83.922885
134,2,1.821732,66.0,81.74884
134,2,1.849334,67.0,77.99617
134,2,1.876936,68.0,74.243547
134,2,1.904538,69.0,70.490877
134,2,1.93214,70.0,66.738208
134,2,1.959742,71.0,62.985538
134,2,1.987344,72.0,60.368961
134,2,2.014946,73.0,58.157039
134,2,2.042548,74.0,55.945091
134,2,2.07015,75.0,53.733143
134,2,2.097752,76.0,51.521195
134,2,2.125354,77.0,48.618781
134,2,2.152956,78.0,44.817219
134,2,2.180558,79.0,41.015609
134,2,2.20816,80.0,37.214
134,2,2.235762,81.0,33.412391
134,2,2.263364,82.0,29.878176
134,2,2.290966,83.0,28.112832
134,2,2.318568,84.0,26.347467
134,2,2.34617,85.0,24.582101
134,2,2.373772,86.0,22.816735
134,2,2.401374,87.0,21.051369
134,2,2.428976,88.0,19.324112
134,2,2.456578,89.0,17.872977
134,2,2.48418,90.0,16.421842
134,2,2.511782,91.0,14.970707
134,2,2.539384,92.0,13.732972
134,2,2.566986,93.0,13.036357
134,2,2.594588,94.0,12.339733
134,2,2.62219,95.0,11.64311
134,2,2.649792,96.0,10.946486
134,2,2.677394,97.0,10.249862
134,2,2.704996,98.0,9.553247
134,2,2.732598,99.0,8.856624
134,2,2.7602,100.0,8.16
134,3,0.0,0.0,8.16
134,3,0.027602,1.0,10.290569
134,3,0.055204,2.0,12.241442
134,3,0.082806,3.0,13.989591
134,3,0.110408,4.0,15.737741
134,3,0.13801,5.0,17.48589
134,3,0.165612,6.0,19.234039
134,3,0.193214,7.0,21.947888
134,3,0.220816,8.0,27.057697
134,3,0.248418,9.0,32.167505
134,3,0.27602,10.0,37.277313
134,3,0.303622,11.0,42.387121
134,3,0.331224,12.0,47.271621
134,3,0.358826,13.0,50.918379
134,3,0.386428,14.0,54.565181
134,3,0.41403,15.0,58.211982
134,3,0.441632,16.0,61.858784
134,3,0.469234,17.0,65.505586
134,3,0.496836,18.0,69.330006
134,3,0.524438,19.0,73.954691
134,3,0.55204,20.0,78.579376
134,3,0.579642,21.0,83.20406
134,3,0.607244,22.0,86.671029
134,3,0.634846,23.0,88.882605
134,3,0.662448,24.0,91.09418
134,3,0.69005,25.0,93.305756
134,3,0.717652,26.0,95.517332
134,3,0.745254,27.0,97.728908
134,3,0.772856,28.0,99.634743
134,3,0.800458,29.0,101.341898
134,3,0.82806,30.0,103.049053
134,3,0.855662,31.0,104.287263
134,3,0.883264,32.0,105.206625
134,3,0.910866,33.0,106.125987
134,3,0.938468,34.0,107.045349
134,3,0.96607,35.0,107.96471
134,3,0.993672,36.0,108.884072
134,3,1.021274,37.0,109.270494
134,3,1.048876,38.0,109.451325
134,3,1.076478,39.0,109.632158
134,3,1.10408,40.0,109.812991
134,3,1.131682,41.0,109.993824
134,3,1.159284,42.0,110.174657
134,3,1.186886,43.0,109.280012
134,3,1.214488,44.0,108.02545
134,3,1.24209,45.0,106.770888
134,3,1.269692,46.0,105.516325
134,3,1.297294,47.0,104.261763
134,3,1.324896,48.0,102.066083
134,3,1.352498,49.0,99.283708
134,3,1.3801,50.0,96.501333
134,3,1.407702,51.0,93.718959
134,3,1.435304,52.0,90.935704
134,3,1.462906,53.0,88.148264
134,3,1.490508,54.0,85.360825
134,3,1.51811,55.0,82.573385
134,3,1.545712,56.0,79.785945
134,3,1.573314,57.0,76.998506
134,3,1.600916,58.0,73.58647
134,3,1.628518,59.0,68.308062
134,3,1.65612,60.0,63.029655
134,3,1.683722,61.0,57.751247
134,3,1.711324,62.0,53.433246
134,3,1.738926,63.0,49.90467
134,3,1.766528,64.0,46.376052
134,3,1.79413,65.0,42.847434
134,3,1.821732,66.0,39.318815
134,3,1.849334,67.0,35.790197
134,3,1.876936,68.0,31.450063
134,3,1.904538,69.0,26.624804
134,3,1.93214,70.0,21.799545
134,3,1.959742,71.0,18.261956
134,3,1.987344,72.0,15.374904
134,3,2.014946,73.0,12.487853
134,3,2.042548,74.0,9.600801
134,3,2.07015,75.0,6.71375
134,3,2.097752,76.0,3.826699
134,3,2.125354,77.0,2.885455
134,3,2.152956,78.0,2.62304
134,3,2.180558,79.0,2.360624
134,3,2.20816,80.0,2.098209
134,3,2.235762,81.0,1.835794
134,3,2.263364,82.0,1.735093
134,3,2.290966,83.0,1.762107
134,3,2.318568,84.0,1.78912
134,3,2.34617,85.0,1.816133
134,3,2.373772,86.0,1.843147
134,3,2.401374,87.0,1.87016
134,3,2.428976,88.0,1.858218
134,3,2.456578,89.0,1.823955
134,3,2.48418,90.0,1.789691
134,3,2.511782,91.0,1.755428
134,3,2.539384,92.0,1.721165
134,3,2.566986,93.0,1.686902
134,3,2.594588,94.0,1.652638
134,3,2.62219,95.0,1.694373
134,3,2.649792,96.0,1.742447
134,3,2.677394,97.0,1.789567
134,3,2.704996,98.0,1.749712
134,3,2.732598,99.0,1.709856
134,3,2.7602,100.0,1.67
135,1,0.0,0.0,3.23
135,1,0.027602,1.0,3.208664
135,1,0.055204,2.0,3.187327
135,1,0.082806,3.0,3.16599
135,1,0.110408,4.0,3.144654
135,1,0.13801,5.0,3.158462
135,1,0.165612,6.0,3.249335
135,1,0.193214,7.0,3.340209
135,1,0.220816,8.0,3.431082
135,1,0.248418,9.0,3.521955
135,1,0.27602,10.0,3.948226
135,1,0.303622,11.0,4.616045
135,1,0.331224,12.0,5.283856
135,1,0.358826,13.0,5.951668
135,1,0.386428,14.0,6.619479
135,1,0.41403,15.0,8.817271
135,1,0.441632,16.0,11.286135
135,1,0.469234,17.0,13.755
135,1,0.496836,18.0,16.223864
135,1,0.524438,19.0,18.692755
135,1,0.55204,20.0,21.387046
135,1,0.579642,21.0,24.319077
135,1,0.607244,22.0,27.251108
135,1,0.634846,23.0,30.240133
135,1,0.662448,24.0,33.705462
135,1,0.69005,25.0,37.170792
135,1,0.717652,26.0,40.636121
135,1,0.745254,27.0,44.10145
135,1,0.772856,28.0,47.566817
135,1,0.800458,29.0,50.996474
135,1,0.82806,30.0,54.410766
135,1,0.855662,31.0,57.825058
135,1,0.883264,32.0,61.036346
135,1,0.910866,33.0,63.814275
135,1,0.938468,34.0,66.592205
135,1,0.96607,35.0,69.370134
135,1,0.993672,36.0,72.148094
135,1,1.021274,37.0,74.621992
135,1,1.048876,38.0,76.839121
135,1,1.076478,39.0,79.056251
135,1,1.10408,40.0,81.273405
135,1,1.131682,41.0,83.490534
135,1,1.159284,42.0,85.78159
135,1,1.186886,43.0,88.410889
135,1,1.214488,44.0,91.040217
135,1,1.24209,45.0,93.669515
135,1,1.269692,46.0,96.298814
135,1,1.297294,47.0,98.306463
135,1,1.324896,48.0,99.391039
135,1,1.352498,49.0,100.475604
135,1,1.3801,50.0,101.560169
135,1,1.407702,51.0,102.647049
135,1,1.435304,52.0,103.737526
135,1,1.462906,53.0,104.828015
135,1,1.490508,54.0,105.918492
135,1,1.51811,55.0,107.008969
135,1,1.545712,56.0,107.317103
135,1,1.573314,57.0,107.221767
135,1,1.600916,58.0,107.126433
135,1,1.628518,59.0,107.031098
135,1,1.65612,60.0,106.935763
135,1,1.683722,61.0,106.840428
135,1,1.711324,62.0,105.933088
135,1,1.738926,63.0,104.42787
135,1,1.766528,64.0,102.922653
135,1,1.79413,65.0,100.67674
135,1,1.821732,66.0,98.32214
135,1,1.849334,67.0,95.967541
135,1,1.876936,68.0,93.612942
